road	R585
km	81.966
type	Slab Culvert
lrpName	LRP081a
name	.
length	3.5
condition	C
structureNr	110096
est cost	0.17
roadName	Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road
chainage	81.966
width	7.05
constructionYear	1985
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.541083333333336
lon	88.82130555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110096&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110096&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110096&vRoadID=135&vSurveyYear=2004&vSubdivID=297
