road	R585
km	62.948
type	Slab Culvert
lrpName	LRP062b
name	.
length	3.57
condition	C
structureNr	110012
est cost	0.16
roadName	Gobindagnj-Goraghat-Birampur-Fulbari-Dinajpur Road
chainage	62.948
width	12
constructionYear	1994
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.47636111111111
lon	88.96280555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110012&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110012&vRoadID=135&vSurveyYear=2004&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110012&vRoadID=135&vSurveyYear=2004&vSubdivID=297
