road	Z4609
km	1.714
type	Box Culvert
lrpName	LRP001a
name	DHURIA CULVERT
length	3
condition	B
structureNr	105949
est cost	0.17
roadName	Nakla-Shibbari Road
chainage	1.714
width	7.2
constructionYear	1990
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.986722222222223
lon	90.17519444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105949&vRoadID=261&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105949&vRoadID=261&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105949&vRoadID=261&vSurveyYear=2004&vSubdivID=534
