road	Z1031
km	12.757
type	RCC Bridge
lrpName	LRP013a
name	Dhon pole Bridge
length	6.95
condition	B
structureNr	121188
est cost	0.024
roadName	Feni (Mohhamad Ali Bazar)-Chagalnaiya-Karerhat Road (Dhaka-Chittagong Old Highway)
chainage	12.757
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-2
lat	23.0369997 
lon	91.4365274 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121188&vRoadID=528&vSurveyYear=2013&vSubdivID=546
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121188&vRoadID=528&vSurveyYear=2013&vSubdivID=546
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121188&vRoadID=528&vSurveyYear=2013&vSubdivID=546
