road	Z1039
km	0.642
type	Slab Culvert
lrpName	LRPSa
name	KOCHUI CHIRMAN
length	1.5
condition	A
structureNr	106281
est cost	0
roadName	Patiya - Chandanaish (Baltali) Road
chainage	0.642
width	7.4
constructionYear	1986
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.28172222222222
lon	91.99227777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106281&vRoadID=322&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106281&vRoadID=322&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106281&vRoadID=322&vSurveyYear=2004&vSubdivID=281
