road	Z5551
km	3.01
type	Box Culvert
lrpName	LRP003a
name	.
length	10.6
condition	A
structureNr	115689
est cost	0
roadName	Dariapur-Kamarzani Road
chainage	3.01
width	5.4
constructionYear	1985
spans	2
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.390444444444444
lon	89.59633333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115689&vRoadID=616&vSurveyYear=2006&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115689&vRoadID=616&vSurveyYear=2006&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115689&vRoadID=616&vSurveyYear=2006&vSubdivID=294
