road	Z1407
km	1.782
type	Truss with Steel Deck
lrpName	LRP001c
name	Boro Baghuina Bridge
length	24.95
condition	C
structureNr	119873
est cost	0.12
roadName	Muddafarganj-Chitosi-Ramganj Road
chainage	1.782
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.2544722 
lon	91.0425274 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119873&vRoadID=462&vSurveyYear=2013&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119873&vRoadID=462&vSurveyYear=2013&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119873&vRoadID=462&vSurveyYear=2013&vSubdivID=542
