road	Z5404
km	5.87
type	Baily with Steel Deck
lrpName	LRP006a
name	Eakdala Bridge
length	61.6
condition	A
structureNr	118694
est cost	0.342
roadName	Sirajganj (Pepulbaria)-Dhunat (Sonamukhi) Road
chainage	5.87
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-2
lat	24.588333 
lon	89.6112222 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118694&vRoadID=585&vSurveyYear=2013&vSubdivID=313
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118694&vRoadID=585&vSurveyYear=2013&vSubdivID=313
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118694&vRoadID=585&vSurveyYear=2013&vSubdivID=313
