road	Z1220
km	2.3
type	Box Culvert
lrpName	LRP002b
name	.
length	6.9
condition	A
structureNr	116903
est cost	0
roadName	Rajachapitala-Ramchandrapur-Patchkitta Road
chainage	2.3
width	7.4
constructionYear	2006
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	25.705277777777777
lon	90.95916666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116903&vRoadID=468&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116903&vRoadID=468&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116903&vRoadID=468&vSurveyYear=2006&vSubdivID=544
