road	N603
km	16.404
type	Box Culvert
lrpName	LRP016b
name	.
length	3.69
condition	A
structureNr	102828
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	16.404
width	12.23
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.4025
lon	88.5825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102828&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102828&vRoadID=48&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102828&vRoadID=48&vSurveyYear=2004&vSubdivID=302
