road	N603
km	8.35
type	Box Culvert
lrpName	LRP008c
name	.
length	2.54
condition	A
structureNr	102659
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	8.35
width	16.7
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.3975
lon	88.65694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102659&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102659&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102659&vRoadID=48&vSurveyYear=2004&vSubdivID=304
