road	N603
km	9.537
type	Box Culvert
lrpName	LRP009d
name	.
length	3.53
condition	A
structureNr	102676
est cost	0
roadName	Rajshahi Town By-Pass Road
chainage	9.537
width	12.8
constructionYear	2002
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.398611111111112
lon	88.64722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102676&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102676&vRoadID=48&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102676&vRoadID=48&vSurveyYear=2004&vSubdivID=304
