road	N104
km	8.075
type	PC Girder Bridge
lrpName	LRP008b
name	Selonia bridge
length	89.23
condition	B
structureNr	121149
est cost	0.225
roadName	Feni-Noakhali Road
chainage	8.075
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.9825827 
lon	91.3375274 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121149&vRoadID=4&vSurveyYear=2013&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121149&vRoadID=4&vSurveyYear=2013&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121149&vRoadID=4&vSurveyYear=2013&vSubdivID=545
