road	N104
km	8.075
type	PC Girder Bridge
lrpName	LRP008b
name	SILONIA PC GIDER BRIDGE
length	87.3
condition	A
structureNr	101834
est cost	0.6
roadName	Feni-Noakhali Road
chainage	8.075
width	9.6
constructionYear	2001
spans	3
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.982527777777776
lon	91.33741666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101834&vRoadID=4&vSurveyYear=2004&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101834&vRoadID=4&vSurveyYear=2004&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101834&vRoadID=4&vSurveyYear=2004&vSubdivID=545
