road	N104
km	17.41
type	RCC Bridge
lrpName	LRP017b
name	RAMNAGAR BRIGE
length	6
condition	A
structureNr	101821
est cost	0
roadName	Feni-Noakhali Road
chainage	17.41
width	8.3
constructionYear	1990
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	23.941194444444445
lon	91.27647222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101821&vRoadID=4&vSurveyYear=2004&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101821&vRoadID=4&vSurveyYear=2004&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101821&vRoadID=4&vSurveyYear=2004&vSubdivID=545
