road	N104
km	33.81
type	PC Girder Bridge
lrpName	LRP034a
name	Chowmohoni Bazar(right)
length	20.5
condition	A
structureNr	114957
est cost	0
roadName	Feni-Noakhali Road
chainage	33.81
width	7.8
constructionYear	1996
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.946
lon	91.12338888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114957&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114957&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114957&vRoadID=4&vSurveyYear=2004&vSubdivID=550
