road	N104
km	37.221
type	Slab Culvert
lrpName	LRP037a
name	DARMACHPUR CULVERT
length	3.2
condition	C
structureNr	101854
est cost	1.01
roadName	Feni-Noakhali Road
chainage	37.221
width	7.1
constructionYear	1974
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.93138888888889
lon	91.10408333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101854&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101854&vRoadID=4&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101854&vRoadID=4&vSurveyYear=2004&vSubdivID=550
