road	Z2011
km	0.12
type	Box Culvert
lrpName	LRPSa
name	DAR BAS1
length	6.2
condition	A
structureNr	105340
est cost	0
roadName	Darbast-Kanaighat-Shahbag Road
chainage	0.12
width	4.9
constructionYear	1980
spans	2
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.0655
lon	92.10969444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105340&vRoadID=372&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105340&vRoadID=372&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105340&vRoadID=372&vSurveyYear=2004&vSubdivID=801
