road	Z1425
km	0.35
type	Slab Culvert
lrpName	LRPSa
name	.
length	2
condition	A
structureNr	117309
est cost	0
roadName	Boktarmunshi-Kazirhat-Daganbhuiyan Road
chainage	0.35
width	5.5
constructionYear	1999
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.90111111111111
lon	91.40130555555557
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117309&vRoadID=525&vSurveyYear=2006&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117309&vRoadID=525&vSurveyYear=2006&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117309&vRoadID=525&vSurveyYear=2006&vSubdivID=545
