road	Z1008
km	1.627
type	Baily with Steel Deck
lrpName	LRP001e
name	Sonakazi Bridge
length	12
condition	C
structureNr	120437
est cost	0.151
roadName	Chandina-Debidwar Road
chainage	1.627
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.5025556 
lon	91.0075556 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120437&vRoadID=471&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120437&vRoadID=471&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120437&vRoadID=471&vSurveyYear=2013&vSubdivID=544
