road	Z8004
km	14.561
type	Baily with Steel Deck
lrpName	LRP015c
name	BARAIPARA
length	21.5
condition	B
structureNr	105206
est cost	0.49
roadName	Munshiganj (Hatimara)-Kunderbazr-Srinagar (Sanbari) Road
chainage	14.561
width	3.6
constructionYear	1985
spans	1
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.54775
lon	90.43191666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105206&vRoadID=230&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105206&vRoadID=230&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105206&vRoadID=230&vSurveyYear=2004&vSubdivID=519
