road	Z4022
km	0.514
type	Slab Culvert
lrpName	LRPSb
name	SATIMIA BAZAR
length	1.2
condition	A
structureNr	105706
est cost	0
roadName	Jamalpur-Madarganj Road
chainage	0.514
width	7.3
constructionYear	2000
spans	1
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-1
lat	24.91888888888889
lon	89.94919444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105706&vRoadID=283&vSurveyYear=2004&vSubdivID=524
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105706&vRoadID=283&vSurveyYear=2004&vSubdivID=524
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105706&vRoadID=283&vSurveyYear=2004&vSubdivID=524
