road	Z4022
km	0.397
type	Slab Culvert
lrpName	LRPSa
name	SAGIMIA SLAB CULVERT
length	1.2
condition	A
structureNr	105702
est cost	0
roadName	Jamalpur-Madarganj Road
chainage	0.397
width	7.3
constructionYear	2000
spans	1
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-1
lat	24.918472222222224
lon	89.94761111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105702&vRoadID=283&vSurveyYear=2004&vSubdivID=524
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105702&vRoadID=283&vSurveyYear=2004&vSubdivID=524
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105702&vRoadID=283&vSurveyYear=2004&vSubdivID=524
