road	R504
km	8.717
type	Baily with Steel Deck
lrpName	LRP008c
name	BAKKON BRALAKAT BAILEY WITH STEEL DECK
length	75
condition	C
structureNr	104883
est cost	6.4
roadName	Hemayetpur-Singair-Manikganj Road
chainage	8.717
width	3.5
constructionYear	1980
spans	2
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.80588888888889
lon	90.19341666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104883&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104883&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104883&vRoadID=121&vSurveyYear=2004&vSubdivID=515
