road	R504
km	28.991
type	Baily with Steel Deck
lrpName	LRP029a
name	Noyakandi Bridge
length	39.8
condition	A
structureNr	120139
est cost	440
roadName	Hemayetpur-Singair-Manikganj Road
chainage	28.991
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.8391663 
lon	90.0135 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120139&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120139&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120139&vRoadID=121&vSurveyYear=2013&vSubdivID=515
