road	R504
km	33.013
type	RCC Girder Bridge
lrpName	LRP033a
name	ORLESS GATE RCC GIDER BRIDGE
length	12.9
condition	C
structureNr	104924
est cost	2.9
roadName	Hemayetpur-Singair-Manikganj Road
chainage	33.013
width	6.9
constructionYear	1964
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.86541666666667
lon	90.00066666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104924&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104924&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104924&vRoadID=121&vSurveyYear=2004&vSubdivID=515
