road	R504
km	17.476
type	Baily with Steel Deck
lrpName	LRP017b
name	KULA PARA BAILEY WITH STEEL DECK
length	24.5
condition	C
structureNr	104895
est cost	16.1
roadName	Hemayetpur-Singair-Manikganj Road
chainage	17.476
width	3.45
constructionYear	1993
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.81266666666667
lon	90.1093611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104895&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104895&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104895&vRoadID=121&vSurveyYear=2004&vSubdivID=515
