road	R504
km	24.509
type	RCC Girder Bridge
lrpName	LRP024b
name	Mitora Bridge
length	45.74
condition	A
structureNr	120135
est cost	0
roadName	Hemayetpur-Singair-Manikganj Road
chainage	24.509
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.8169716 
lon	90.0471941 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120135&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120135&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120135&vRoadID=121&vSurveyYear=2013&vSubdivID=515
