road	R504
km	7.339
type	PC Girder Bridge
lrpName	LRP007b
name	Jaigir Bridge
length	36.67
condition	B
structureNr	120109
est cost	0.3
roadName	Hemayetpur-Singair-Manikganj Road
chainage	7.339
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.8058056 
lon	90.2108056 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120109&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120109&vRoadID=121&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120109&vRoadID=121&vSurveyYear=2013&vSubdivID=515
