road	R504
km	4.395
type	Box Culvert
lrpName	LRP004b
name	DHALLA CULVERT
length	4.5
condition	C
structureNr	104865
est cost	3.6
roadName	Hemayetpur-Singair-Manikganj Road
chainage	4.395
width	9.5
constructionYear	2003
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.799694444444444
lon	90.23413888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104865&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104865&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104865&vRoadID=121&vSurveyYear=2004&vSubdivID=515
