road	R504
km	31.098
type	RCC Girder Bridge
lrpName	LRP031a
name	WEST DASARA BRIDGE
length	7.75
condition	C
structureNr	104937
est cost	0.15
roadName	Hemayetpur-Singair-Manikganj Road
chainage	31.098
width	7.5
constructionYear	1992
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.853972222222225
lon	90.00091666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104937&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104937&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104937&vRoadID=121&vSurveyYear=2004&vSubdivID=515
