road	R504
km	20.431
type	RCC Girder Bridge
lrpName	LRP020b
name	BALRA BAZAR RCC GIDER BRIDGE
length	34.5
condition	D
structureNr	104905
est cost	103.5
roadName	Hemayetpur-Singair-Manikganj Road
chainage	20.431
width	4
constructionYear	1973
spans	3
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.817166666666665
lon	90.08066666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104905&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104905&vRoadID=121&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104905&vRoadID=121&vSurveyYear=2004&vSubdivID=515
