road	R141
km	1.086
type	PC Girder Bridge
lrpName	LRP001a
name	Dattapur Bazar Bridge.
length	35
condition	A
structureNr	120426
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	1.086
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.3469441 
lon	91.147083 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120426&vRoadID=74&vSurveyYear=2013&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120426&vRoadID=74&vSurveyYear=2013&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120426&vRoadID=74&vSurveyYear=2013&vSubdivID=543
