road	R141
km	37.909
type	RCC Bridge
lrpName	LRP038a
name	RCC BRIGE
length	23.4
condition	A
structureNr	104349
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	37.909
width	10
constructionYear	1988
spans	3
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.035722222222223
lon	91.09697222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104349&vRoadID=74&vSurveyYear=2004&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104349&vRoadID=74&vSurveyYear=2004&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104349&vRoadID=74&vSurveyYear=2004&vSubdivID=549
