road	R141
km	14.619
type	Box Culvert
lrpName	LRP014c
name	FATHAPUR BOX CULVERT
length	3
condition	A
structureNr	104335
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	14.619
width	9.8
constructionYear	1995
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.231749999999998
lon	91.12608333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104335&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104335&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104335&vRoadID=74&vSurveyYear=2004&vSubdivID=543
