road	R141
km	37.909
type	RCC Bridge
lrpName	LRP038a
name	Sonaimuri Bridge
length	24.69
condition	A
structureNr	121467
est cost	0.203
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	37.909
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.03607708656036
lon	91.09935404441913
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121467&vRoadID=74&vSurveyYear=2013&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121467&vRoadID=74&vSurveyYear=2013&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121467&vRoadID=74&vSurveyYear=2013&vSubdivID=549
