road	R141
km	10.727
type	Box Culvert
lrpName	LRP010a
name	SOMOSPUR CULVERT
length	3
condition	A
structureNr	104320
est cost	0
roadName	Lalmai-Laksham-Sonaimuri Road
chainage	10.727
width	9.75
constructionYear	1991
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.26463888888889
lon	91.12355555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104320&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104320&vRoadID=74&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104320&vRoadID=74&vSurveyYear=2004&vSubdivID=543
