road	Z4617
km	0.585
type	Slab Culvert
lrpName	LRPSb
name	POLICE LINE SLAB CULVERT
length	1.5
condition	B
structureNr	115000
est cost	1.05
roadName	Sherpur (Kanashakhola)-Ashtomitala By-Pass Road
chainage	0.585
width	4.1
constructionYear	1995
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.929444444444446
lon	90.01641666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115000&vRoadID=259&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115000&vRoadID=259&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115000&vRoadID=259&vSurveyYear=2004&vSubdivID=534
