road	R315
km	39.275
type	Baily with Steel Deck
lrpName	LRP040b
name	RODALTLKI BAILY BRIDGE
length	73.5
condition	A
structureNr	104494
est cost	0
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	39.275
width	3.4
constructionYear	1989
spans	2
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	24.00861111111111
lon	90.19180555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104494&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104494&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104494&vRoadID=112&vSurveyYear=2004&vSubdivID=516
