road	R315
km	41.475
type	Slab Culvert
lrpName	LRP042b
name	BATIAKANDI SLAB CULVERT
length	4.5
condition	C
structureNr	104495
est cost	4.62
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	41.475
width	4.2
constructionYear	1990
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.990277777777777
lon	90.18875
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104495&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104495&vRoadID=112&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104495&vRoadID=112&vSurveyYear=2004&vSubdivID=516
