road	R315
km	49.134
type	Truss with Steel Deck
lrpName	LRP050a
name	Sharif Bagh Bridge
length	114.64
condition	A
structureNr	120101
est cost	0.02
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	49.134
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.9326970204
lon	90.20760285
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120101&vRoadID=112&vSurveyYear=2013&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120101&vRoadID=112&vSurveyYear=2013&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120101&vRoadID=112&vSurveyYear=2013&vSubdivID=516
