road	R315
km	9.9
type	RCC Girder Bridge
lrpName	LRP009b
name	BRIDGE
length	32.8
condition	C
structureNr	104458
est cost	17.9
roadName	Mawna-Fulbaria-Kaliakoir-Dhamrai-Nabinagar (Dulivita) Road
chainage	9.9
width	4.3
constructionYear	1995
spans	3
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	24.212694444444445
lon	90.32230555555554
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104458&vRoadID=112&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104458&vRoadID=112&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104458&vRoadID=112&vSurveyYear=2004&vSubdivID=513
