road	Z1005
km	29.39
type	Slab Culvert
lrpName	LRP030d
name	CHINARIR DHOKAN
length	1.8
condition	A
structureNr	104298
est cost	0
roadName	Chiringa (Faisakhali)-Lama-Alikadam Road
chainage	29.39
width	9.8
constructionYear	1994
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.691777777777776
lon	92.26133333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104298&vRoadID=354&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104298&vRoadID=354&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104298&vRoadID=354&vSurveyYear=2004&vSubdivID=285
