road	Z1005
km	36.174
type	Slab Culvert
lrpName	LRP037c
name	SIRINAGAR
length	6.1
condition	A
structureNr	104278
est cost	0
roadName	Chiringa (Faisakhali)-Lama-Alikadam Road
chainage	36.174
width	9.75
constructionYear	1990
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.666027777777778
lon	92.29866666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104278&vRoadID=354&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104278&vRoadID=354&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104278&vRoadID=354&vSurveyYear=2004&vSubdivID=285
