road	Z5063
km	10.755
type	PC Girder Bridge
lrpName	LRP010c
name	Purbo Kushtia bridge
length	
condition	A
structureNr	120240
est cost	0
roadName	Golra-Saturia Road
chainage	10.755
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.9828604 
lon	90.0376663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120240&vRoadID=201&vSurveyYear=2013&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120240&vRoadID=201&vSurveyYear=2013&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120240&vRoadID=201&vSurveyYear=2013&vSubdivID=516
