road	Z1002
km	2.733
type	Truss with Steel Deck
lrpName	LRP002d
name	Harbang Bridge
length	42.2
condition	B
structureNr	120443
est cost	0.03
roadName	Baraitali-Magnamaghat (Paharchanda) Road
chainage	2.733
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Chakoria
lat	21.8078056 
lon	92.053 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120443&vRoadID=337&vSurveyYear=2013&vSubdivID=284
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120443&vRoadID=337&vSurveyYear=2013&vSubdivID=284
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120443&vRoadID=337&vSurveyYear=2013&vSubdivID=284
