road	R603
km	23.48
type	Arch Masonry
lrpName	LRP024c
name	.
length	12.7
condition	A
structureNr	100294
est cost	0
roadName	Pabna-Paksey Nadi Bandar (EPZ) Road
chainage	23.48
width	6.4
constructionYear	1965
spans	2
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.086666666666666
lon	89.04805555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100294&vRoadID=140&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100294&vRoadID=140&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100294&vRoadID=140&vSurveyYear=2004&vSubdivID=310
