road	Z5202
km	23.912
type	Baily with Steel Deck
lrpName	LRP023e
name	.
length	79.15
condition	A
structureNr	110549
est cost	0
roadName	Nandigram (Omarpur)-Talora-Dhupchachhia-Zianagar-Akkelpur (Gopinathpur) Road
chainage	23.912
width	4.93
constructionYear	1988
spans	3
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.819444444444443
lon	89.18305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110549&vRoadID=644&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110549&vRoadID=644&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110549&vRoadID=644&vSurveyYear=2004&vSubdivID=291
