road	Z5202
km	23.912
type	Baily with Steel Deck
lrpName	LRP023e
name	Talora Bridge
length	79.2
condition	B
structureNr	119742
est cost	0.64
roadName	Nandigram (Omarpur)-Talora-Dhupchachhia-Zianagar-Akkelpur (Gopinathpur) Road
chainage	23.912
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.8200271 
lon	89.1824716 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119742&vRoadID=644&vSurveyYear=2013&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119742&vRoadID=644&vSurveyYear=2013&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119742&vRoadID=644&vSurveyYear=2013&vSubdivID=291
