road	Z8704
km	0.726
type	Box Culvert
lrpName	LRPSa
name	.
length	5.2
condition	A
structureNr	113619
est cost	0
roadName	Jhalokati-Nabagram-Gava-Ekshirapara Road
chainage	0.726
width	7.3
constructionYear	1998
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.656388888888888
lon	90.19827777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113619&vRoadID=782&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113619&vRoadID=782&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113619&vRoadID=782&vSurveyYear=2004&vSubdivID=584
