road	Z8704
km	4.986
type	Box Culvert
lrpName	LRP004e
name	.
length	1.95
condition	A
structureNr	113662
est cost	0
roadName	Jhalokati-Nabagram-Gava-Ekshirapara Road
chainage	4.986
width	11
constructionYear	2000
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.691444444444446
lon	90.20116666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113662&vRoadID=782&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113662&vRoadID=782&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113662&vRoadID=782&vSurveyYear=2004&vSubdivID=584
