road	Z3010
km	6.365
type	Slab Culvert
lrpName	LRP006c
name	ULKHOLA
length	0.6
condition	A
structureNr	114617
est cost	0
roadName	Kaliganj-Tumulia-Ulukhola Road
chainage	6.365
width	6.4
constructionYear	1998
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	23.903222222222222
lon	90.4931388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114617&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114617&vRoadID=195&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114617&vRoadID=195&vSurveyYear=2004&vSubdivID=514
