road	N405
km	38.389
type	Box Culvert
lrpName	LRP016b
name	.
length	10
condition	A
structureNr	113329
est cost	0
roadName	Elenga-Nalka-Hatikamrul Road (Nalka-Hatikamrul RHD Part)
chainage	38.389
width	18.8
constructionYear	1988
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.423055555555557
lon	89.57527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113329&vRoadID=27&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113329&vRoadID=27&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113329&vRoadID=27&vSurveyYear=2004&vSubdivID=312
