road	N405
km	2.2
type	RCC Bridge
lrpName	LRP002a
name	CHAR BABZA RCC BRIDGE
length	30.4
condition	A
structureNr	107328
est cost	0
roadName	Elenga-Nalka-Hatikamrul Road (Nalka-Hatikamrul RHD Part)
chainage	2.2
width	10.2
constructionYear	1998
spans	5
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.35063888888889
lon	89.90758333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107328&vRoadID=27&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107328&vRoadID=27&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107328&vRoadID=27&vSurveyYear=2004&vSubdivID=537
