road	Z5401
km	31.933
type	Box Culvert
lrpName	LRP032e
name	.
length	11.1
condition	A
structureNr	113393
est cost	0
roadName	Sirajganj-Kazipur-Dhunat-Sherpur Road
chainage	31.933
width	7.3
constructionYear	2004
spans	2
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-2
lat	24.662444444444443
lon	89.60677777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113393&vRoadID=569&vSurveyYear=2004&vSubdivID=313
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113393&vRoadID=569&vSurveyYear=2004&vSubdivID=313
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113393&vRoadID=569&vSurveyYear=2004&vSubdivID=313
