road	R460
km	28.015
type	Box Culvert
lrpName	LRP028a
name	MALITAKANDA CULVERT
length	13
condition	B
structureNr	104432
est cost	0.9
roadName	Jamalpur-Sherpur-Bangaon Road
chainage	28.015
width	8.66
constructionYear	1990
spans	3
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.11605555555556
lon	90.06963888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104432&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104432&vRoadID=119&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104432&vRoadID=119&vSurveyYear=2004&vSubdivID=534
