road	Z1034
km	17.8
type	RCC Girder Bridge
lrpName	LRP017c
name	.
length	19.4
condition	A
structureNr	118568
est cost	0
roadName	Feni-Sonagazi-Muhuriganj Project Road
chainage	17.8
width	10.8
constructionYear	1982
spans	3
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.864250000000002
lon	91.39819444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118568&vRoadID=518&vSurveyYear=2006&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118568&vRoadID=518&vSurveyYear=2006&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118568&vRoadID=518&vSurveyYear=2006&vSubdivID=545
