road	Z1034
km	17.8
type	RCC Girder Bridge
lrpName	LRP017c
name	Satbaria bridge
length	16.54
condition	B
structureNr	121244
est cost	0.02
roadName	Feni-Sonagazi-Muhuriganj Project Road
chainage	17.8
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.8635833 
lon	91.397583 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121244&vRoadID=518&vSurveyYear=2013&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121244&vRoadID=518&vSurveyYear=2013&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121244&vRoadID=518&vSurveyYear=2013&vSubdivID=545
