road	Z2016
km	10.952
type	RCC Girder Bridge
lrpName	LRP010c
name	Konapara Bridge
length	66.2
condition	A
structureNr	120799
est cost	0
roadName	Rashidpur-Biswanath-Rampasha-Lama Kazi Road
chainage	10.952
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.8561389 
lon	91.7288882 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120799&vRoadID=375&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120799&vRoadID=375&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120799&vRoadID=375&vSurveyYear=2013&vSubdivID=558
