road	Z1127
km	0.362
type	Box Culvert
lrpName	LRPSa
name	.
length	3
condition	A
structureNr	117724
est cost	0
roadName	Lakkharchar-Betua Bazar-Bagguzra Road
chainage	0.362
width	4.5
constructionYear	1992
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Chakoria
lat	21.752
lon	92.07413888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117724&vRoadID=344&vSurveyYear=2006&vSubdivID=284
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117724&vRoadID=344&vSurveyYear=2006&vSubdivID=284
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117724&vRoadID=344&vSurveyYear=2006&vSubdivID=284
