road	Z1127
km	4.12
type	PC Girder Bridge
lrpName	LRP004a
name	Hazrar Abu Bakkar Siddik Bridge
length	160
condition	A
structureNr	120492
est cost	0
roadName	Lakkharchar-Betua Bazar-Bagguzra Road
chainage	4.12
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Chakoria
lat	21.7800827 
lon	92.0453608 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120492&vRoadID=344&vSurveyYear=2013&vSubdivID=284
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120492&vRoadID=344&vSurveyYear=2013&vSubdivID=284
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120492&vRoadID=344&vSurveyYear=2013&vSubdivID=284
