road	Z6851
km	8.766
type	Slab Culvert
lrpName	LRP008b
name	.
length	3.6
condition	B
structureNr	110118
est cost	0.022
roadName	Mohanpur-Tanor Road
chainage	8.766
width	6.08
constructionYear	1992
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.559722222222224
lon	88.5761111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110118&vRoadID=530&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110118&vRoadID=530&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110118&vRoadID=530&vSurveyYear=2004&vSubdivID=302
