road	Z2805
km	16.97
type	Box Culvert
lrpName	LRP016e
name	.
length	6
condition	A
structureNr	117448
est cost	0
roadName	Dharmapasha-Madayanagar Road
chainage	16.97
width	4.6
constructionYear	2001
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.016111111111112
lon	90.99555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117448&vRoadID=437&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117448&vRoadID=437&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117448&vRoadID=437&vSurveyYear=2006&vSubdivID=557
