road	Z2805
km	16.49
type	Box Culvert
lrpName	LRP016c
name	.
length	1.8
condition	A
structureNr	117446
est cost	0
roadName	Dharmapasha-Madayanagar Road
chainage	16.49
width	7.6
constructionYear	1995
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.012777777777778
lon	90.99361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117446&vRoadID=437&vSurveyYear=2006&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117446&vRoadID=437&vSurveyYear=2006&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117446&vRoadID=437&vSurveyYear=2006&vSubdivID=557
